id	quote
19870707	Somebody told me rotten eggs smell bad. They smell terrible. Put 'em back Calvin.
19870708	I want 8 cookies to go, please. This is not a drive-thru! Put that back in the garage!
19870709	Quick, Mom! Aliens just landed in the back yard! They demand to talk to you! You go on out! I'll guard the cookies in the kitchen! Quick! Hurry! She's not buying this. Calvin, just how dumb do you think I am? 
19870710	What do you think is the secret to happiness? Is it money, power or fame? I'd choose money. If you have enough money, you can buy power and fame, that way you'd have it all and be really happy! Happiness is being famous for your financial ability to indulge in every kind of excess. I suppose that's one way to define it. The part I think I'd like best is crushing people who get in my way. 
19870711	Look! Somebody poured new cement! Is anyone looking? We could write our initials in it, or make a hand print, or something! Yeah! Or something! I think we'd better find a hose quick! I didn't think it would set up so fast. 
19870712	Psst. Hey kid, c'mere under the bed. I've got a brand new toy for you. Uh oh. I think I saw a tentacle under the bed! Monsters! Turn on the lights! That makes monsters shrivel up. Good idea. Click! Aarrghhh! Aieeee. Aahhhhhh!! Gackk! Ha ha. We got 'em! Just the ones under the bed, we'd better open up the drawers and closet too and get some light in those places! By golly, no monsters going to get us tonight! Wither and die, bloodsucking freaks of nature!! Why is your light on? What in the world are you doing?!? Monsters, Dad. They could be anywhere. You're trashing your room at 1:00 in the morning, looking for monsters?! If you don't get in bed this instant, you'll have  lot more to worry about than stupid monsters!! What we need is some way to shrivel him up. 
19870713	Hey Calvin, whatcha doin'? Quiet down or you'll give away my position. Hobbes and I are having a water fight. A water fight! Can I play? You? Ha! War is a manly art! I suppose anything so idiotic would have to be. Can I play in your game or not? I don't know, it seems you'd rather be making smart remarks. 
19870714	C'mon, can't I join your water fight? I have my own water pistol and everything! It'll just take me a minute to get it. Ok, you can play, but Hobbes is on my team. You have to fight both of us. Great! I can beat you and your stuffed tiger any day. I'll go put on my swimsuit. Susie's going to play with us, ok? Oh boy. Girls flip for guys in jams. 
19870715	I got my water pistol! I'm all set! Good. Now Hobbes and I will be one team, and you ... Look at your toy tiger! He's wearing jams!! That's so cute! Let me squeeze him! Oh for pete's sake, knock it iff! You go around the house and count to fifty, and then we begin, all right? You and your dumb jams. This is war, remember?! You're just jealous. ... ooh, what a babe! 
19870716	Listen up, yogurt brain. Here's our strategy: I'll  go around the house this way, and you go around the other way. I'll draw Susie's fire, and you can let her have it from behind with your water balloon! Got it? Ok, let's go! Thanks for the water balloon, Hobbes, you're a great double agent!
19870717	Ha ha! Ambush!! Have a drink Susie! Whoa! Whoop! You've got Hobbes' water balloon! Where did? How? Uh oh. Bloosh! I promise you you'll hang for this, traitor! I'm easily wiled by a woman in a swimsuit. 
19870718	My best friend betrays me! Susie drenched me with my own teammate's water balloon! Some buddy you are, you Benedict Arnold! Hmph, I'd do it again in a minute. Susie likes my jams. Don't even talk to me! You and I are through! Ha! Promises, promises! Um ... I take it the game is over. Get this traitor off me. He cheats when he fights, too. 
19870719	Can you believe this? Some idiot tossed garbage here in this beautiful spot. I'll bet future civilizations find out more about us than we'd like them to know. Look, another can thrown on the ground! Boy, this makes me mad! By golly, if people aren't burying toxic wastes or testing nuclear weapons, they're throwing trash everywhere! You'd think planets like this were a dime a dozen! Now I've got to carry this gross thing. You know, there are times when it's a source of personal pride to not be human. I'm with you. 
19870720	Aren't these long summer days great? No responsibilities at all! We have the whole day to ourselves. Don't you wish it could be like this all year, forever? No school. No job, no anything? Yeah. Just gloat about it, why don't you!! 
19870721	Hey Dad, what are clouds made of? Hmm ... I used to know that. I think they're mostly water. So how come they float? Well, it's sort of evaporated water, maybe there are some other gases, too. I'm not sure. So why are they white when the rest of the sky is blue? Heck, beats me. I guess we ought to look this stuff up. I take it there's no qualifying exam to be a Dad. 
19870722	One of the best things about summer is going to sleep with the fan on. The gentle breeze blowing, droning hum, everything seems safe and serene when the fan is on. It's cool and lulling and perfect for sleep. It almost lets one forget he has a heavy fur coat for a bunkmate. If you don't like it, there's plenty of room on the floor, buster. 
19870723	Hey Mom, what's this I hear about the greenhouse effect? They say the pollutants we dump in the air are trapping in the sun's heat and it's going to melt the polar ice caps! Sure, you'll be gone when it happens, but I won't! nice planet you're leaving me! This from the kid who wants to be chauffeured any place more than a block away. Hey, nobody told me about the ice caps, all right? 
19870724	More bad news on your polls, Dad. We're looking at an all-time low in popularity here. Well, Calvin. That's certainly food for thought. Now here's something you can think about. The average cost of raising a kid to age 18 is $100,000. That's a lot of money. So the question you should be asking yourself is, "Is that hundred grand a gift, or a loan?" Gotcha, Dad. I was just on my way to bed. 
19870725	Ring ring. Hello? May I speak with your father please? Hec, you don't need my permission! Be my guest! What a weirdo. Ring ring. 
19870726	That's it, you climb up and then help me up! Tigers are natural-born tree climbers. Of course we usually have grappling hooks, ropes and utility belts. Hey, here's a great tree for climbing! Let me get on your shoulders so I can reach the first branch, ok? Geez, how many bricks do you have in your pockets?! Whoa! Hold steady, you weakling. I've almost got it! Move up, move up! Hurry and grab it before my spine telescopes. Got it! Hey, don't let go! Hold me up! Forget it! You can support your own weight, bowling ball butt.  Mmph! Mmph! I can't get up! Give me a boost! Hey! What are you doing?! Don't take off my shoes! Are you nuts? Hey, stop! Aack! Oh no! don't tickle! Pbth! Eek! Hee hee ha ha! Stop it! I can't hold on! Hee hee hoo hoo! Aaugh! Nice landing. I'm probably paralyzed. All except your mouth obviously. I'm not sorry at all. Give me back my shoes. No. 
19870727	I can't believe how dull my life is. It's so boring here. Nothing ever changes around here. Nothing ever happens. It seems as if (hang on) everybody but me gets to have an exciting life. Actually, I'd like less excitement in my life. Why? Are you doing fun things when I'm not around?? Huh? Are you?!
19870728	What's wrong, Calvin? Why are you still in bed? I don't feel good. Your forehead seems warm. We'd better take your temperature. I can't be sick now! It's still summer vacation! There's no school to stay home from! This is my time! Somebody owes me big for this!! 
19870729	Hi there, Calvin. I understand you're not feeling well. Me? I'm fine! I just sit around torture chambers in my underwear for kicks. Let's see your degree, you quack! I'm not going to hurt you. I'm just going to examine you to see what's wrong. I'll tell you what's wrong! I've got Dr. Frankenstein for a pediatrician, that's what's wrong! Nurse, call the anesthesiologist in here, will you please? My Dad's a lawyer, I'll have you know! Don't come near me!
19870730	Deep in a dank dungeon on the dismal planet Zog, the fearless Spaceman Spiff is held prisoner by the sinister Zog king. A guard leads Spiff to the interrogation room. Our hero is stoic and defiant! At last I meet the famed Spaceman Spiff! I trust you are ... heh ... heh ... enjoying your visit? You're wasting your time, maggot from mars! I'll never give in! Never, you hear me?! Never! Kid, don't make me recant the Hippocratic oath, ok? 
